name,len,ttl(32),ttl(64),ttl(128),ttl(255),id(new),id(overlap),off(single),off(frag),sum(new),sum(overlap),ICMP,IGMP,TCP,UDP
Rig-EK-traffic,884.3411765,0,0,1,0,1,0,0.330588235,0.669411765,0.936470588,0.063529412,0,0,0.992941176,0.007058824
Rig-EK-traffic,846.2661349,0,0,1,0,1,0,0.335025381,0.664974619,0.953589558,0.046410442,0,0,0.985496737,0.014503263
Fiesta-EK-traffic,718.3371406,0,0,1,0,1,0,0.331232769,0.668767231,0.954312722,0.045687278,0,0,0.984245766,0.015754234
Angler-EK-malware-payload-sandbox-analysis-win7,53.65789474,0,0.105263158,0.894736842,0,1,0,0.526315789,0.473684211,1,0,0,0,0.789473684,0.210526316
Angler-EK-malware-payload-sandbox-analysis-winxp,482.0719101,0,0.564365971,0.435634029,0,0.564365971,0.435634029,0.432744783,0.567255217,0.820224719,0.179775281,0,0,0.994221509,0.005778491
Angler-EK-traffic,943.9285714,0,0,1,0,1,0,0.326086957,0.673913043,0.877639752,0.122360248,0,0,1,0
phishing-malware-sandbox-analysis,1045.867159,0,0.741697417,0.258302583,0,1,0,0.254612546,0.745387454,0.926199262,0.073800738,0,0,0.992619926,0.007380074
FlashPack-EK-traffic,652.7798165,0,0,1,0,1,0,0.369593709,0.630406291,0.929226737,0.070773263,0,0,0.997378768,0.002621232
phishing-malware-sandbox-analysis,356.7142857,0,0.5,0.5,0,1,0,0.476190476,0.523809524,0.952380952,0.047619048,0,0,0.952380952,0.047619048
Rig-EK-traffic,891.7827773,0,0,1,0,1,0,0.314197052,0.685802948,0.842513576,0.157486424,0,0,1,0
Magnitude-EK-infection-traffic,956.3305785,0,0,1,0,1,0,0.285123967,0.714876033,0.892561983,0.107438017,0,0,1,0
Magnitude-EK-malware-payload-sandbox-analysis-1-of-4,440.0518868,0,0,1,0,1,0,0.396226415,0.603773585,0.966981132,0.033018868,0,0,0.910377358,0.089622642
Magnitude-EK-malware-payload-sandbox-analysis-2-of-4,630.7961019,0,0,1,0,0.976011994,0.023988006,0.377811094,0.622188906,0.853073463,0.146926537,0,0,0.952023988,0.047976012
Magnitude-EK-malware-payload-sandbox-analysis-3-of-4,54.66666667,0,0,1,0,1,0,0.407407407,0.592592593,0.962962963,0.037037037,0,0,0.777777778,0.222222222
Magnitude-EK-malware-payload-sandbox-analysis-4-of-4,272.5565476,0.005952381,0,0.994047619,0,1,0,0.386904762,0.613095238,0.949404762,0.050595238,0,0,0.845238095,0.154761905
Nuclear-EK-traffic,693.3324664,0,0,1,0,1,0,0.326831383,0.673168617,0.940615518,0.059384482,0,0,0.901603814,0.098396186
phishing-email-follow-up-malware-download,1029.26087,0,0,1,0,1,0,0.314229249,0.685770751,0.998023715,0.001976285,0,0,1,0
phishing-email-follow-up-malware-sandbox-analysis,178.0490196,0,0.480392157,0.509803922,0.009803922,0.882352941,0.117647059,0.823529412,0.176470588,0.921568627,0.078431373,0,0,1,0
Nuclear-EK-traffic,823.1204344,0,0,1,0,1,0,0.355380059,0.644619941,0.972359329,0.027640671,0,0,0.990128332,0.009871668
FlashPack-EK-traffic,619.1487119,0,0,1,0,1,0,0.339578454,0.660421546,0.956674473,0.043325527,0,0,0.988290398,0.011709602
phishing-malware-01-sandbox-analysis,570.3239437,0,0.36971831,0.626760563,0.003521127,0.926056338,0.073943662,0.598591549,0.401408451,0.940140845,0.059859155,0,0,0.897887324,0.102112676
phishing-malware-02-traffic,115.875,0,0,1,0,1,0,0.107142857,0.892857143,0.875,0.125,0,0,0.214285714,0.785714286
Fiesta-EK-post-infection-and-click-fraud-traffic,668.7317988,0.000101399,0,0.999695802,0,0.999797201,0,0.293804502,0.705992699,0.559521395,0.440275806,0,0,0.977235855,0.022561347
Fiesta-EK-traffic,956.6411455,0,0,1,0,1,0,0.293395675,0.706604325,0.930450029,0.069549971,0,0,1,0
FlashPack-EK-traffic,697.4175655,0,0,1,0,1,0,0.382126348,0.617873652,0.961479199,0.038520801,0,0,1,0
Nuclear-EK-traffic,260.5391892,0,0,1,0,1,0,0.498648649,0.501351351,0.983783784,0.016216216,0,0,0.981081081,0.018918919
element1208_spm2.exe-sandbox-analysis,54.13888889,0,0.416666667,0.527777778,0.055555556,1,0,0.527777778,0.472222222,0.972222222,0.027777778,0,0,1,0
ivoice_45852.scr-sandbox-analysis,820.1070423,0,0.630985915,0.369014085,0,1,0,0.369014085,0.630985915,0.985915493,0.014084507,0,0,1,0
order_43114.scr-sandbox-analysis,853.4742268,0,0.65095729,0.34904271,0,0.696612666,0.303387334,0.34904271,0.65095729,0.907216495,0.092783505,0,0,1,0
payment_55259.scr-sandbox-analysis,81.58333333,0,0.5,0.5,0,1,0,0.5,0.5,0.916666667,0.083333333,0,0,1,0
Fiesta-EK-malware-payload-1-of-2-sandbox-traffic,68.8,0,0,1,0,1,0,0,1,1,0,0,0,0,1
Fiesta-EK-malware-payload-2-of-2-sandbox-traffic,481.482976,0.001261034,0.499369483,0.499369483,0,0.785624212,0.214375788,0.491803279,0.508196721,0.924337957,0.075662043,0,0,0.983606557,0.016393443
Fiesta-EK-traffic,978.7949594,0,0,1,0,1,0,0.314822725,0.685177275,0.927381461,0.072618539,0,0,1,0
initial-phishing-malwre-download,269.4772727,0,1,0,0,0.931818182,0.068181818,1,0,0.954545455,0.045454545,0,0,1,0
phishing-malware-infection-traffic,727.0235988,0.002949853,0.628318584,0.368731563,0,0.994100295,0.005899705,0.353982301,0.646017699,0.985250737,0.014749263,0,0,0.967551622,0.032448378
CryptoWall-traffic,285.8186528,0.03626943,0,0.96373057,0,0.968911917,0.031088083,0.424870466,0.575129534,0.948186528,0.051813472,0,0,0.870466321,0.129533679
Magnitude-EK-traffic-first-run,932.2013423,0,0,1,0,1,0,0.321308725,0.678691275,0.973154362,0.026845638,0,0,1,0
Magnitude-EK-traffic-second-run,850.265625,0,0,1,0,0.996875,0.003125,0.341666667,0.658333333,0.9875,0.0125,0,0,1,0
Zemot-traffic,832.0927083,0,0,1,0,0.998958333,0.001041667,0.348958333,0.651041667,0.991666667,0.008333333,0,0,0.983333333,0.016666667
Angler-EK-traffic,970.3887122,0,0,1,0,1,0,0.352146264,0.647853736,0.992845787,0.007154213,0,0,1,0
Nuclear-EK-traffic,512.4486229,0,0,1,0,0.882944915,0.117055085,0.480932203,0.519067797,0.934322034,0.065677966,0,0,1,0
phishing-malware-sandbox-traffic,785.0354077,0,0.584763948,0.415236052,0,0.990343348,0.009656652,0.943133047,0.056866953,0.982832618,0.017167382,0,0,0.943133047,0.056866953
Sweet-Orange-EK-first-run,784.6803279,0,0,1,0,1,0,0.332786885,0.667213115,0.955737705,0.044262295,0,0,1,0
Sweet-Orange-EK-second-run,816.3267148,0,0,1,0,1,0,0.318592058,0.681407942,0.893501805,0.106498195,0,0,1,0
Fiesta-EK-traffic,1002.829514,0,0,1,0,1,0,0.27268561,0.72731439,0.864344638,0.135655362,0,0,1,0
Sweet-Orange-EK-traffic,784.0756063,0,0,1,0,1,0,0.320970043,0.679029957,0.955777461,0.044222539,0,0,1,0
FlashPack-EK-traffic-first-run,271.8093385,0,0,1,0,1,0,0.112354086,0.887645914,0.986381323,0.013618677,0,0,1,0
FlashPack-EK-traffic-second-run,754.9693252,0,0,1,0,1,0,0.323619632,0.676380368,0.976993865,0.023006135,0,0,1,0
phishing-malware-sandbox-traffic,495.1022727,0,0.556818182,0.443181818,0,0.954545455,0.045454545,1,0,0.954545455,0.045454545,0,0,1,0
Sweet-Orange-EK-traffic,849.5856918,0,0,1,0,1,0,0.321540881,0.678459119,0.983490566,0.016509434,0,0,1,0
Fiesta-EK-traffic,925.3289242,0,0,1,0,1,0,0.324955908,0.675044092,0.937830688,0.062169312,0,0,1,0
Nuclear-EK-traffic,202.1681945,0,0,1,0,0.954563571,0.045436429,0.514149063,0.485850937,0.87963332,0.12036668,0,0,0.989637306,0.010362694
unknown-exploit-kit-traffic,920.7103825,0,0,1,0,1,0,0.33151184,0.66848816,0.987249545,0.012750455,0,0,1,0
Fiesta-EK-with-post-infection-traffic,819.8239437,0,0,1,0,1,0,0.343309859,0.656690141,0.974178404,0.025821596,0,0,0.992957746,0.007042254
Nuclear-EK-traffic,567.5993837,0,0,1,0,0.998459168,0.001540832,0.409090909,0.590909091,0.958397535,0.041602465,0,0,0.995377504,0.004622496
Sweet-Orange-EK-traffic,811.0347252,0,0,1,0,0.945462292,0.054537708,0.33404346,0.66595654,0.922880273,0.077119727,0,0,1,0
Fiesta-EK-malware-payload-sandbox-analysis,104.2905457,0,0.002305919,0.997694081,0,0.978478094,0.021521906,0.169869331,0.830130669,0.986164489,0.013835511,0,0,0.169869331,0.830130669
Fiesta-EK-traffic,919.0297897,0,0,1,0,1,0,0.326518692,0.673481308,0.973130841,0.026869159,0,0,1,0
Sweet-Orange-EK-traffic,810.9696049,0,0,1,0,1,0,0.340425532,0.659574468,0.902735562,0.097264438,0,0,1,0
Nuclear-EK-traffic,906.6823821,0,0,1,0,1,0,0.305210918,0.694789082,0.966501241,0.033498759,0,0,1,0
phishing-malware-01-sandbox-analysis,598.9285714,0,0.557142857,0.442857143,0,0.985714286,0.014285714,1,0,0.971428571,0.028571429,0,0,1,0
phishing-malware-02-sandbox-analysis,851.0777778,0,0.633333333,0.366666667,0,1,0,1,0,0.988888889,0.011111111,0,0,1,0
Sweet-Orange-EK-traffic,914.0158122,0,0,1,0,1,0,0.322472448,0.677527552,0.966459032,0.033540968,0,0,0.99425012,0.00574988
FlashPack-EK-traffic,815.0323786,0,0,1,0,1,0,0.320049813,0.679950187,0.96014944,0.03985056,0,0,1,0
Fiesta-EK-traffic,890.762218,0,0,1,0,1,0,0.304824561,0.695175439,0.927318296,0.072681704,0,0,0.993107769,0.006892231
phishing-malware-traffic-from-infected-VM,110.2990868,0,0,1,0,1,0,0,1,0.742009132,0.257990868,0,0,0,1
Rig-EK-traffic,731.7700831,0,0,1,0,0.853185596,0.146814404,0.346260388,0.653739612,0.983379501,0.016620499,0,0,0.944598338,0.055401662
phishing-malware-sandbox-analysis,344.9168224,0,0.002803738,0.758878505,0.238317757,0.971962617,0.028037383,0.148598131,0.851401869,0.910280374,0.089719626,0,0,0.386915888,0.613084112
Nuclear-EK-traffic,612.2593886,0,0,1,0,0.986026201,0.013973799,0.354585153,0.645414847,0.947598253,0.052401747,0,0,1,0
phishing-malware-executed-on-a-VM,78.96603476,0,0,1,0,1,0,0.493680885,0.506319115,0.999210111,0.000789889,0,0,1,0
phishing-malware-sandbox-analysis,913.4461538,0,0.661538462,0.338461538,0,1,0,1,0,0.984615385,0.015384615,0,0,1,0
Nuclear-EK-traffic,888.1131008,0,0,1,0,1,0,0.32799246,0.67200754,0.967012253,0.032987747,0,0,1,0
phishing-malware-traffic,584.0186916,0,0,1,0,1,0,0.378655412,0.621344588,0.929152849,0.070847151,0,0,1,0
Sweet-Orange-EK-traffic,878.1663685,0,0,1,0,0.992844365,0.007155635,0.307692308,0.692307692,0.901610018,0.098389982,0,0,1,0
Asprox-email-link-malware-download,843.4608696,0,0,1,0,1,0,0.339130435,0.660869565,1,0,0,0,1,0
Asprox-malware-sandbox-analysis,804.7587719,0,0.583333333,0.416666667,0,0.995614035,0.004385965,0.907894737,0.092105263,0.986842105,0.013157895,0.013157895,0,0.907894737,0.078947368
Sweet-Orange-EK-traffic,544.3950178,0,0,1,0,1,0,0.398576512,0.601423488,0.914590747,0.085409253,0,0,0.978647687,0.021352313
Rig-EK-traffic,823.2813102,0,0,1,0,1,0,0.337186898,0.662813102,0.967244701,0.032755299,0,0,1,0
Fiesta-EK-traffic,850.8532695,0,0,1,0,1,0,0.328548644,0.671451356,0.985645933,0.014354067,0,0,0.990430622,0.009569378
Angler-EK-traffic,809.1272074,0.001496558,0,0.998503442,0,1,0,0.348398683,0.651601317,0.960191559,0.039808441,0,0.001496558,0.982340617,0.016162826
Nuclear-EK-traffic,487.5018657,0,0,1,0,0.99471393,0.00528607,0.376865672,0.623134328,0.902674129,0.097325871,0,0,0.997512438,0.002487562
Angler-EK-traffic,781.7458034,0.000532907,0,0.999467093,0,1,0,0.32240874,0.67759126,0.724753531,0.275246469,0,0,0.953104183,0.046895817
Rig-EK-traffic,794.76,0,0,1,0,1,0,0.315555556,0.684444444,0.964444444,0.035555556,0,0,0.955555556,0.044444444
Magnitude-EK-traffic,500.2902635,0,0,1,0,0.995418099,0.004581901,0.414203895,0.585796105,0.950057274,0.049942726,0,0,0.948682703,0.051317297
Asprox-phishing-malware-live-analysis,813.6903766,0,0.589958159,0.410041841,0,0.9958159,0.0041841,0.924686192,0.075313808,0.987447699,0.012552301,0,0,0.924686192,0.075313808
Sweet-Orange-EK-traffic,382.6201183,0,0,1,0,0.981065089,0.018934911,0.440236686,0.559763314,0.962130178,0.037869822,0,0,0.973964497,0.026035503
Nuclear-EK-traffic,942.9345284,0,0,1,0,1,0,0.312548714,0.687451286,0.97583788,0.02416212,0,0,1,0
Fiesta-EK-traffic,947.9168033,0,0,1,0,1,0,0.31557377,0.68442623,0.986065574,0.013934426,0,0,1,0
Angler-EK-traffic,948.2124265,0,0,1,0,1,0,0.32829555,0.67170445,0.98572628,0.01427372,0,0,0.991603694,0.008396306
Nuclear-EK-traffic,852.438007,0,0,1,0,1,0,0.342989571,0.657010429,0.968713789,0.031286211,0,0,0.984936269,0.015063731
phishing-malware-sandbox-analysis,142.0921053,0,0,1,0,0.690789474,0.309210526,1,0,0.993421053,0.006578947,0,0,1,0
phishing-malware-vm-infection,697.6413662,0.001897533,0,0.998102467,0,1,0,0.263757116,0.736242884,0.967741935,0.032258065,0,0,0.762808349,0.237191651
Fiesta-EK-traffic,810.2328844,0,0,1,0,1,0,0.348765432,0.651234568,0.940796857,0.059203143,0,0,0.988776655,0.011223345
traffic-for-Document81264_pdf.zip,773.7118301,0,0,1,0,1,0,0.323559151,0.676440849,0.618806876,0.381193124,0,0,0.985844287,0.014155713
traffic-for-document_09182014.zip,684.683087,0,0,1,0,1,0,0.36453202,0.63546798,0.9408867,0.0591133,0,0,0.906403941,0.093596059
Sweet-Orange-EK-traffic,824.8290258,0,0,1,0,1,0,0.339960239,0.660039761,0.93638171,0.06361829,0,0,1,0
Nuclear-EK-traffic,867.4706144,0,0,1,0,0.996883348,0.003116652,0.334817453,0.665182547,0.976847729,0.023152271,0,0,1,0
Angler-EK-traffic,845.5489834,0,0,1,0,0.990757856,0.009242144,0.34935305,0.65064695,0.972273567,0.027726433,0,0,1,0
phishing-malware-download,416.7727273,0,0.681818182,0.318181818,0,1,0,1,0,0.954545455,0.045454545,0,0,1,0
phishing-malware-run-in-a-VM,580.028125,0,0,1,0,1,0,0.375,0.625,0.940625,0.059375,0,0,0.609375,0.390625
Rig-EK-traffic,596.1493213,0,0,1,0,1,0,0.375565611,0.624434389,0.950226244,0.049773756,0,0,0.936651584,0.063348416
Fiesta-EK-traffic,813.4138533,0,0,1,0,1,0,0.324505239,0.675494761,0.904103609,0.095896391,0,0,0.980791618,0.019208382
phishing-malware-run-in-a-VM,533.0079727,0,0,1,0,1,0,0.212984055,0.787015945,0.892938497,0.107061503,0,0,0.617312073,0.382687927
Sweet-Orange-EK-traffic,876.8564836,0,0,1,0,1,0,0.335486848,0.664513152,0.886940471,0.113059529,0,0,1,0
Angler-EK-traffic,851.6324541,0,0,1,0,1,0,0.322247706,0.677752294,0.915137615,0.084862385,0,0,0.96559633,0.03440367
Angler-EK-traffic,868.1411765,0,0,1,0,1,0,0.315570934,0.684429066,0.967474048,0.032525952,0,0,0.961245675,0.038754325
Null-Hole-EK-failed-attempts,387.2252252,0,0,1,0,1,0,0.427927928,0.572072072,0.968468468,0.031531532,0,0,1,0
Null-Hole-EK-traffic,953.986304,0,0,1,0,1,0,0.279246719,0.720753281,0.892904698,0.107095302,0,0,0.988206201,0.011793799
Nuclear-EK-traffic,633.5198401,0,0,1,0,1,0,0.371187444,0.628812556,0.921379923,0.078620077,0,0,0.958246965,0.041753035
Fiesta-EK-traffic,990.7413319,0,0,1,0,1,0,0.318657127,0.681342873,0.990093561,0.009906439,0,0,1,0
phishing-malware-VM-infection,932.3871528,0,0,1,0,1,0,0.302083333,0.697916667,0.949652778,0.050347222,0,0,0.996527778,0.003472222
Angler-EK-traffic,849.0851293,0,0,1,0,0.99137931,0.00862069,0.326508621,0.673491379,0.974137931,0.025862069,0,0,0.969827586,0.030172414
phishing-malware-analysis-from-malwr,747.0982801,0,0.581081081,0.415233415,0,0.993857494,0.002457002,0.991400491,0.004914005,0.866093366,0.13022113,0,0,0.991400491,0.004914005
phishing-malware-run-on-a-VM,572.1242878,0,0,1,0,1,0,0.393931363,0.606068637,0.935603551,0.064396449,0,0,0.998409964,0.001590036
Angler-EK-traffic,600.1575203,0,0.004065041,0.989837398,0,0.979674797,0.014227642,0.369918699,0.62398374,0.963414634,0.030487805,0,0,0.900406504,0.093495935
phishing-malware-analysis-from-malwr.com,636.6653491,0,0.582345191,0.417654809,0,0.974967062,0.025032938,0.984189723,0.015810277,0.980237154,0.019762846,0,0,0.989459816,0.010540184
Sweet-Orange-EK-traffic,878.5232198,0,0,1,0,1,0,0.329205366,0.670794634,0.970072239,0.029927761,0,0,1,0
Rig-EK-and-Upatre-traffic,640.4238579,0,0,1,0,1,0,0.385786802,0.614213198,0.957698816,0.042301184,0,0,0.930626058,0.069373942
Rig-EK-traffic,853.6111111,0,0,1,0,1,0,0.331018519,0.668981481,0.956018519,0.043981481,0,0,0.976851852,0.023148148
Angler-EK-traffic,783.6609881,0,0,1,0,1,0,0.316865417,0.683134583,0.936967632,0.063032368,0,0,0.908006814,0.091993186
running-the-malware-in-a-VM,768.7230769,0,0,1,0,1,0,0.346153846,0.653846154,0.961538462,0.038461538,0,0,0.984615385,0.015384615
phishing-malware-analysis-from-malwr.com,748.9015606,0,0.584633854,0.415366146,0,0.991596639,0.008403361,0.960384154,0.039615846,0.962785114,0.037214886,0,0,0.992797119,0.007202881
Magnitude-EK-traffic,782.2926864,0,0,1,0,1,0,0.347257384,0.652742616,0.835021097,0.164978903,0,0,0.956821378,0.043178622
Mangitude-EK-payload-1-of-6-malwr.com-analysis,306.7633136,0,0.218934911,0.781065089,0,0.964497041,0.035502959,0.869822485,0.130177515,0.946745562,0.053254438,0,0,0.917159763,0.082840237
Mangitude-EK-payload-4-of-6-malwr.com-analysis,60.08695652,0,0.173913043,0.434782609,0,0.565217391,0.043478261,0.260869565,0.347826087,0.565217391,0.043478261,0,0,0.260869565,0.347826087
Mangitude-EK-payload-5-of-6-malwr.com-analysis,605.1582181,0.021505376,0.053763441,0.901689708,0,0.937019969,0.039938556,0.838709677,0.138248848,0.937019969,0.039938556,0,0.012288786,0.89093702,0.073732719
Mangitude-EK-payload-6-of-6-malwr.com-analysis,613.605852,0,0.559380379,0.438898451,0.00172117,0.972461274,0.027538726,0.864027539,0.135972461,0.986230637,0.013769363,0,0,0.857142857,0.142857143
Fiesta-EK-traffic,911.2054587,0,0,1,0,1,0,0.326004549,0.673995451,0.949962092,0.050037908,0,0,1,0
phishing-malware-traffic-01,107.5212569,0,0.482439926,0.517560074,0,0.878003697,0.121996303,0.981515712,0.018484288,0.820702403,0.179297597,0,0,0.981515712,0.018484288
phishing-malware-traffic-02,124.028777,0,0.446043165,0.553956835,0,0.985611511,0.014388489,0.913669065,0.086330935,0.913669065,0.086330935,0,0,0.913669065,0.086330935
Sweet-Orange-EK-traffic,777.3268945,0,0,1,0,1,0,0.352154532,0.647845468,0.985141159,0.014858841,0,0,1,0
Angler-EK-traffic,897.7163778,0,0,1,0,1,0,0.31440526,0.68559474,0.81649731,0.18350269,0,0,0.975493126,0.024506874
FlashPack-EK-malware-payload-malwr.com-analysis,92.45833333,0,0.25,0.666666667,0,0.875,0.041666667,0.291666667,0.625,0.791666667,0.125,0,0,0.291666667,0.625
FlashPack-EK-traffic,816.1246612,0,0,1,0,1,0,0.322493225,0.677506775,0.970189702,0.029810298,0,0,0.972899729,0.027100271
phishing-malware-run-in-VM,425.8942857,0,0,1,0,1,0,0.374285714,0.625714286,0.925714286,0.074285714,0,0,0.994285714,0.005714286
Fiesta-EK-traffic,849.8617801,0,0,1,0,1,0,0.345549738,0.654450262,0.956020942,0.043979058,0,0,1,0
Angler-EK-traffic,820.4848649,0.001081081,0,0.998918919,0,1,0,0.316756757,0.683243243,0.95027027,0.04972973,0,0,0.936216216,0.063783784
malwr.com-analysis-of-image001N.exe,764.2415902,0,0.003058104,0.987767584,0,0.972477064,0.018348624,0.944954128,0.04587156,0.963302752,0.027522936,0,0,0.944954128,0.04587156
malwr.com-analysis-of-image002D.exe,74.875,0,0.125,0.875,0,1,0,0.75,0.25,1,0,0,0,0.75,0.25
Nuclear-EK-traffic,930.826284,0,0,1,0,1,0,0.326283988,0.673716012,0.955438066,0.044561934,0,0,0.989425982,0.010574018
Angler-EK-traffic,926.6190871,0,0,1,0,1,0,0.321991701,0.678008299,0.965975104,0.034024896,0,0,0.991701245,0.008298755
Angler-EK-traffic-only,1556.854762,0,0.388095238,0.611904762,0,1,0,1,0,0.997619048,0.002380952,0,0,1,0
Fiesta-EK-traffic,780.6596577,0,0.600488998,0.399511002,0,0.998533007,0.001466993,1,0,0.977017115,0.022982885,0,0,1,0
phishing-malware-traffic-in-a-VM,567.8396396,0.004504505,0,0.995495495,0,1,0,0.378378378,0.621621622,0.945045045,0.054954955,0,0.004504505,0.898198198,0.097297297
Angler-EK-traffic,846.2902256,0,0,1,0,1,0,0.338345865,0.661654135,0.964661654,0.035338346,0,0,0.97593985,0.02406015
CryptoWall-phishing-malware-run-on-a-VM,594.6874003,0,0,1,0,1,0,0.395667198,0.604332802,0.93128655,0.06871345,0,0,0.999202552,0.000797448
Angler-EK-traffic,883.6913932,0,0,1,0,1,0,0.322396576,0.677603424,0.949595816,0.050404184,0,0,0.97146933,0.02853067
Rig-EK-traffic,727.4686469,0,0,1,0,1,0,0.372937294,0.627062706,0.98349835,0.01650165,0,0,1,0
Sweet-Orange-EK-traffic,953.834523,0,0,1,0,1,0,0.318299805,0.681700195,0.965606749,0.034393251,0,0,0.996755354,0.003244646
Fiesta-EK-traffic-on-physical-host,816.5089744,0,0.626923077,0.373076923,0,1,0,1,0,0.991025641,0.008974359,0,0,1,0
Fiesta-EK-traffic-on-VM,893.6133024,0,0,1,0,1,0,0.331786543,0.668213457,0.976024749,0.023975251,0,0,1,0
fake-av-traffic,993.2513034,0,0,1,0,1,0,0.271115746,0.728884254,0.873826903,0.126173097,0,0,0.996524157,0.003475843
Angler-EK-traffic,837.6548724,0,0,1,0,0.99187935,0.00812065,0.336426914,0.663573086,0.964423821,0.035576179,0,0,0.95320959,0.04679041
Neutrino-EK-traffic-first-run,628.4695864,0,0,1,0,1,0,0.345498783,0.654501217,0.936739659,0.063260341,0,0,0.927007299,0.072992701
Neutrino-EK-traffic-second-run,713.3148789,0.001730104,0,0.998269896,0,1,0,0.328719723,0.671280277,0.98615917,0.01384083,0,0,0.96366782,0.03633218
Gondad-EK-traffic,770.5840456,0,0,1,0,1,0,0.358974359,0.641025641,0.971509972,0.028490028,0,0,1,0
Neutrino-EK-malware-payload-malwr.com-analysis,111.7272727,0,0.272727273,0.659090909,0,0.772727273,0.159090909,0.204545455,0.727272727,0.772727273,0.159090909,0,0,0.159090909,0.772727273
Neutrino-EK-traffic-first-run,782.3737769,0,0,1,0,1,0,0.348336595,0.651663405,0.964774951,0.035225049,0,0,0.976516634,0.023483366
Neutrino-EK-traffic-second-run,747.5106796,0,0,1,0,1,0,0.33592233,0.66407767,0.978640777,0.021359223,0,0,0.965048544,0.034951456
phishing-malware-malwr-analysis,90.76923077,0,0.230769231,0.538461538,0,0.615384615,0.153846154,0.461538462,0.307692308,0.615384615,0.153846154,0,0,0.461538462,0.307692308
